ID,Comment,Likes Count,Comment Timestamp,postTitle,Comment URL,Post URL,Annot 1,Annot 2,Annot 3,Final Annotation,Source,,
01JNTKG4Q02WFKCWR9MZS6Z6WB,Kta e respektojn po ju jo,0,2025-03-08 10:06:04+00:00,Ndasitë në Epope - Brenda kësaj Qeverie ka njerëz anti-UÇK,https://www.facebook.com/KlanKosovaOfficial1/videos/1001487555189133/?comment_id=548696874445644,https://www.facebook.com/KlanKosovaOfficial1/videos/1001487555189133/,,,,,KLAN_KOSOVA,,
01JNTM6BN0GQ29MEYV5E5701T1,Urime lvv- ls,0,2025-03-08 10:18:12+00:00,"Lista Serbe, partia më e madhe e serbëve në Kosovë që ka mbështetjen e Beogradit, ka deklaruar se Partia për Liri, Drejtësi dhe Mbijetesë e Nenad Rashiqit ka siguruar një mandat në Kuvendin e Kosovës “falë” votave të shqiptarëve.",https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid086bUDztvuLESNcaroGaF3SDyaNXNN86P4FVDSNJj8WYzcSSBPEmcbWn1YNjiTcBFl?comment_id=611527265099053,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid02BpPfSJo2a4kw9Cgy3e7u1v2iEdEYqs4RS2k7VCqFh9Ropq3xf4oaau6LFTHhFTBKl,,,,,KLAN_KOSOVA,,
01JNTMCD0GF41NRVWWHW45DXGP,Shum te pa afte ndaj nje kundershtari politik Siq asht Albini Meqet kareseri te opozites edhe 20 vite Albini i mban ne xhep keta,1,2025-03-08 10:21:30+00:00,"""S'është Kurti superman, ka më të mëdhej se ai - Ne jemi peshk i kuq para botës"" / Gjini nga AAK me kritika ndaj kryeministrit",https://www.facebook.com/Kanal10.live/videos/1677465009556707/?comment_id=1685952298665967,https://www.facebook.com/Kanal10.live/videos/1677465009556707/,,,,,KANAL_10,,
01JNTN43SRQ0W51FQ5SF3VJCVF,Banda ne krye me kurtoviqin,0,2025-03-08 10:34:27+00:00,Kurti nuk e ka kometuar një gjë të tillë.,https://www.facebook.com/nacionalecom/posts/pfbid02VnhG6kBa8NcUwuEpJ8CF7ZMUmh8XQ2ZJVLn6FkhGVCo2jwd2Wdw1tpHzsD4G2VnMl?comment_id=492855077235457,https://www.facebook.com/nacionalecom/posts/pfbid0SRD5Uipx6oVDmubtqiqhA785J3DoTYnSzP7WwPnmb7exwmokLGMvArL7pEye9rvMl,,,,,NACIONALE,,
01JNTP9B6RT42Q86TR11QDH39A,More mut po vet Abdixhiku po kerkon basshkpunim me VV.,0,2025-03-08 10:54:47+00:00,"Ai ka deklaruar se mesazhi i kryetarit të LDK-së, Lumir Abdixhiku, ka qenë i qartë.",https://www.facebook.com/nacionalecom/posts/pfbid0HTojjJb2TCACjrAUGrK7H2JEgW5zLjBQJMQw2b83rfbhcYPBmUwt4KAkaUemV3zJl?comment_id=1406301280745104,https://www.facebook.com/nacionalecom/posts/965564542425898,,,,,NACIONALE,,
01JNTPH84GT72MN6H7S1F8B7J5,"nuk mund ta besoja se do të ribashkohesha ndonjëherë me ish-dashnorin tim, isha aq i traumatizuar duke qëndruar vetëm pa trup që të qëndronte pranë meje dhe të ishte me mua, por isha aq me fat që një ditë të caktuar ta takova këtë  magjistari i fuqishëm Dr Ukaze pasi i tregoi për situatën time, ai bëri gjithçka që ishte e mundur për të parë që i dashuri im të kthehej tek unë, në të vërtetë pasi bëri magjinë e dashurisë, ish i dashuri im u kthye tek unë më pak se  24 orë, ish-i dashuri im u kthye duke më lutur që nuk do të më linte më kurrë,1muaj më vonë ne u fejuam dhe u martuam, nëse jeni duke pasur të njëjtën situatë, thjesht kontaktoni Dr Ukaze në faqen e tij WhatsApp OSE Facebook.  faleminderit shumë zotëri që më riktheu ish-dashnorin tim 


https://www.facebook.com/100094660836252",0,2025-03-08 10:59:06+00:00,“Peshkimi i deputetëve” Çka po paralajmëron zëvendësja e Kurtit në Debat Plus,https://www.facebook.com/dukagjinidebatplus/videos/1546919762556638/?comment_id=1159312915742790,https://www.facebook.com/dukagjinidebatplus/videos/1546919762556638/,,,,,DEBAT_PLUS,,
01JNTPNYH0CHWYPAQ3S36ZBKTR,A PASKA KORROPCION EDHE NE LVV A SE KTA JAN PARAQIT SI ME KAN PROFET TE PADTER HAJDE HAJDE SE PO JU DALIN TE ZEZAT EDHE KTYRE,0,2025-03-08 11:01:40+00:00,Tre aktivistët e VV-së dënohen me nga 6 muaj burgim,https://www.facebook.com/KlanKosovaOfficial1/videos/699689332386764/?comment_id=593016787068981,https://www.facebook.com/KlanKosovaOfficial1/videos/699689332386764/,,,,,KLAN_KOSOVA,,
01JNTQD7MRZAW2AGNQ7ZSWVPJW,"Nukedi ku emarrin kët guximin me fol ne emër të familjes Jashari ?!
Ata janë aty dhe atyre ju përket ta vendosin kënd e mirpresin e kën jo !
E drejta është ekskluzive e tyre të veprojn siq mendojn ata jo ju tjerët .",0,2025-03-08 11:14:23+00:00,"“Këta s’i kisha lanë mrena”, Shala: Kurti me shku me Gërvallën në odën e Jasharajve, fyerje!",https://www.facebook.com/Kanal10.live/posts/pfbid02TEw5jJPQCtMCCXjTrLoEjVBLNntHEk9nyWTFtKhbYeyD9SRVEpm1ggnNyM13FJVVl?comment_id=1195371788776691,https://www.facebook.com/Kanal10.live/posts/pfbid0PPVNYdTaMPuxKDyGe84weWP8x9mW6fbJ7ptwFhBJ1NArNoj7xtKiAR8RYNeJed5Vl,,,,,KANAL_10,,
01JNTQP1W0EFQBER5T9J9017TP,Po mi fi qi ...mir asht,0,2025-03-08 11:19:12+00:00,"Abdixhiku: Fuqizimi i gruas është garanci për një Kosovë më të drejtë, barabartë e të zhvilluar - Klan Kosova",https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid0MYntyrisB66Y7Voucq981axHc1xqzxTT4VDxBnuzvW89Fzc81BuXg7ykYaZaunBMl?comment_id=1365906144439690,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid02RGb6CAcxqwMw6aW5TcBRt3yZUL2yr9BLwDQyKrcZELRgZZ4wAJAKLa5VagJxuk3Vl,,,,,KLAN_KOSOVA,,
01JNTQX0H0H220RDNXRK47C2VG,Edhe srrbska listen ka mearr veq me ba qeverin,0,2025-03-08 11:23:00+00:00,Kurti nuk e ka kometuar një gjë të tillë.,https://www.facebook.com/nacionalecom/posts/pfbid02VnhG6kBa8NcUwuEpJ8CF7ZMUmh8XQ2ZJVLn6FkhGVCo2jwd2Wdw1tpHzsD4G2VnMl?comment_id=8454125938023391,https://www.facebook.com/nacionalecom/posts/pfbid0SRD5Uipx6oVDmubtqiqhA785J3DoTYnSzP7WwPnmb7exwmokLGMvArL7pEye9rvMl,,,,,NACIONALE,,
01JNTR0WHR063T9K109V0WQRNV,O ja rrofsh kudres,0,2025-03-08 11:25:07+00:00,"Abdixhiku: Fuqizimi i gruas është garanci për një Kosovë më të drejtë, barabartë e të zhvilluar - Klan Kosova",https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid0MYntyrisB66Y7Voucq981axHc1xqzxTT4VDxBnuzvW89Fzc81BuXg7ykYaZaunBMl?comment_id=1695066618034529,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid02RGb6CAcxqwMw6aW5TcBRt3yZUL2yr9BLwDQyKrcZELRgZZ4wAJAKLa5VagJxuk3Vl,,,,,KLAN_KOSOVA,,
01JNTRNSG048BNEBQJ6WFZHAAW,Respekt,0,2025-03-08 11:36:32+00:00,"Djaloshi në foto është Dardan Ahmetaj nga Gllogjani, i plagosur në krah. Dardani u dërgonte bukë ushtarëve të UÇK-së, kur plumbi e goditë krahun e tij të njomë, dhe nga dita në ditë plaga i infektohej. Komandanti Ramush Haradinaj jep urdhër që Dardani të dergohej për trajtim në Malishevë, por sa arrijnë atje spitali u granatua. Dardani ky djalë i ri trim e me vullnet të madh i mbijetoj plagëve dhe sot jeton me nënën e tij ende në Gllogjan. Ai asnjëherë nuk ka aplikuar për status lufte.

 - © Micky Haxhiislami",https://www.facebook.com/Kanal10.live/posts/pfbid02jvyLLyzo7UnjkYcGSnEZ2wWVDG2VNCBVnaeScyoTgca6xnjLRQKTuYKcQyXpaHm4l?comment_id=1228847411910187,https://www.facebook.com/Kanal10.live/posts/pfbid0g5XdAK4yG9kWwdUCFGcHGcwtVk5znoxAMpWUyZqvbG5XBZSLL5U9EkKBYLmGksrNl,,,,,KANAL_10,,
01JNTRV0FR3FZM0YFHC5JH000C,Kush ban kolicion me vvc met vertet jet hajvan,1,2025-03-08 11:39:23+00:00,Kurti nuk e ka kometuar një gjë të tillë.,https://www.facebook.com/nacionalecom/posts/pfbid02VnhG6kBa8NcUwuEpJ8CF7ZMUmh8XQ2ZJVLn6FkhGVCo2jwd2Wdw1tpHzsD4G2VnMl?comment_id=1195767688879962,https://www.facebook.com/nacionalecom/posts/pfbid0SRD5Uipx6oVDmubtqiqhA785J3DoTYnSzP7WwPnmb7exwmokLGMvArL7pEye9rvMl,,,,,NACIONALE,,
01JNTTMX10NDZXX8TRWAW7NZ5S,"Z.Peci, Historija èshtè nè duart e Kurtit....Po tè ketè pjekuri Politike do tè hynè ne Histori...
Koalicion me njeren prej Partive Opozitare: PDK ose LDK..
Detyrat para Kosovès janè gjithekombetare dhe tè Republikes e shtetit tè Kosoves....e jo tè VV ose Partive tjera.....Kuptoni.....se Krueministrit i duhet pjekirija njerzore e Ajo Politilike...Zgjohini prej gjumi o Shqiptar.Respekt.",3,2025-03-08 12:11:00+00:00,Peci është shprehur optimist se VV mund të bëjë koalicion me ndonjërin prej subjekteve politike,https://www.facebook.com/nacionalecom/posts/pfbid0ECKvZg83jLGzHhMtaaxJbkN8SLGEtcwGqpxpVtjYxhaidT7d6pCLeWozBTiijPfnl?comment_id=2538192796385771,https://www.facebook.com/nacionalecom/posts/pfbid02Hjy7UqkQaeDW43PxUo6tmjR2NmqeAJR9dj9SnwqnZGtgjmiWBrD9x1g7vRr7fnrvl,,,,,NACIONALE,,
01JNTTN6SG5CTTSC1XHG6AR085,Eeee mu kan qe vdes ky m.. Matoshi e mos ta shohim ma TV.,1,2025-03-08 12:11:10+00:00,"“Mos bërtit, trus qaty mos u zgërdhij”, debat e kunja mes Gashit dhe Matoshit 

#kanal10 #politiko",https://www.facebook.com/Kanal10.live/videos/984886326479757/?comment_id=1354524172385032,https://www.facebook.com/Kanal10.live/videos/984886326479757/,,,,,KANAL_10,,
01JNTVHWRGVYYSMZ9HY6G03NYC,Pa tjeter me leshuhe edhe pa tjeter meja moren donjanes partij ngoj se karikja osht enxet edhe tenderat jan temir per hajni ipari osht ki,0,2025-03-08 12:26:50+00:00,Kurti nuk e ka kometuar një gjë të tillë.,https://www.facebook.com/nacionalecom/posts/pfbid02VnhG6kBa8NcUwuEpJ8CF7ZMUmh8XQ2ZJVLn6FkhGVCo2jwd2Wdw1tpHzsD4G2VnMl?comment_id=372371119304465,https://www.facebook.com/nacionalecom/posts/pfbid0SRD5Uipx6oVDmubtqiqhA785J3DoTYnSzP7WwPnmb7exwmokLGMvArL7pEye9rvMl,,,,,NACIONALE,,
01JNTXMY8R2J6N533RBGTN5KT2,Po keqyre more veten sa ke fitue ore qatrafel,5,2025-03-08 13:03:27+00:00,Nisin reagimet ndaj LDK-ja,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl?comment_id=2997543320410074,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl,,,,,NACIONALE,,
01JNTXR2VGFRK7P5JS19KVE6XS,"Përshëndetje, unë jam nga kosova, jam shumë i lumtur të them fjalë se si ky njeri i madh shpirtëror me emrin Dr okoro.  zgjidhja e shtëpisë ma shpëtoi martesën.        Gjithçka po i vjen fundi pasi burri im nuk mund të ndalojë së më tradhtuari me femra të tjera.        Ai ishte mësuar të ishte gjithmonë i zemëruar me mua.        U përpoqa ta ndaloja por nuk munda, sa më shumë që përpiqesha ta ndaloja por nuk munda, aq më shumë nuk do të ishte aq shumë.        Anëtarët do të luftojnë dhe do të ndahen për disa javë dhe do të kthehen vetëm për shkak të fëmijëve tanë.        Një ditë një mik më tregoi për këtë shtrigë që e ka ndihmuar edhe atë, quhet Dr okoro, ajo përdor magjinë e bardhë për problemet shpirtërore.        Vendosa ta provoj, kontaktova me të dhe më tha se do të duhen vetëm 1 deri në 2 ditë dhe do të shoh ndryshime të mëdha tek burri im.        Në fakt ai bëri një magji, më besoni pas 1-3 ditësh të magjisë, im shoq po rrëfente emra të ndryshëm të gruas me të cilën flinte.        Ai u lut për falje dhe të mos e provonte më kurrë.        Nga ajo ditë e deri më tani, mendja është e qetë.        Burri im nuk i pëlqen asnjë grua tjetër në tokë.      përveç meje Dhe jam shumë e lumtur që i kam të gjitha për vete.        Kontaktoni me mesazh në faqen e tij https://www.facebook.com/Dr_okoro_solution_home-109157862179474",0,2025-03-08 13:05:10+00:00,"""E kam votuar Zajednicën"", zv/kryeministrja Rexhepi: Nëse bëhet Asociacioni, bëhet Republika Serbe në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1842774443219011/?comment_id=625914120399329,https://www.facebook.com/dukagjinidebatplus/videos/1842774443219011/,,,,,DEBAT_PLUS,,
01JNTY0EE07WMNQ950BHZ48S69,"Këtij me i than historian, këtij i kisha than pop a e ndegjoni cfrë përqarje ban.",0,2025-03-08 13:09:44+00:00,Azdren Shala godet opozitën: Nëse hyjnë në koalicion me Kurtin bëjnë veprim ANTIKOMBËTAR! ,https://www.facebook.com/Kanal10.live/videos/658494446705627/?comment_id=1167969798251060,https://www.facebook.com/Kanal10.live/videos/658494446705627/,,,,,KANAL_10,,
01JNTZ47Y8XN4ZTN7EEV43Z3A1,O keni dek ju ldkyi ju drejt fundit jeni,1,2025-03-08 13:29:17+00:00,Nisin reagimet ndaj LDK-ja,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl?comment_id=9195793157171973,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl,,,,,NACIONALE,,
01JNTZAN0R6CK3AC0GCRM7T6Q4,Pse boco nuk shkoni?,1,2025-03-08 13:32:47+00:00,Visar Azemi nga LDK-ja ka qëndrim të prerë se ky subjekt politik nuk qeverisë bashkë me LVV-në.,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02KzuoTqgBhKA73dzAxEuDbbiWFKv3Z8vhfNThARzTCfN9GFt3djYzB9LW4MxRidXLl?comment_id=560698299622721,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02Kh7HCLNih8N5yw2GEPPFohJYgQXBQ6rQ2REZwCiKab6UVuPZuTf959X8ib3cBYSul,,,,,INDEKS_ONLINE,,
01JNTZAQYG7HF5FKBQV63BR0PY,Dulen hajnia ne vushtri. Tash dote dalin kret ka kini vjedh.,2,2025-03-08 13:32:50+00:00,Vazhdojnë reagimet pas ankesës së VV-së,https://www.facebook.com/nacionalecom/posts/pfbid0PC2LDpVSYy9sSmviLrpvtAi84MyxAfmFiMczuaAubv25g6ov9PNNYsJuCtqNZti2l?comment_id=504332215820923,https://www.facebook.com/nacionalecom/posts/pfbid02TDd3hdh1Dwpvi9nQntctnuPetkiiWegmxrZRPwvDUUttrEuX7PfaYcRuD4vBwGJMl,,,,,NACIONALE,,
01JNTZSDNR4DRGMG1YAVZ7DZ0Z,Bab e bir qushtu jan,4,2025-03-08 13:40:51+00:00,Vazhdojnë reagimet pas ankesës së VV-së,https://www.facebook.com/nacionalecom/posts/pfbid0PC2LDpVSYy9sSmviLrpvtAi84MyxAfmFiMczuaAubv25g6ov9PNNYsJuCtqNZti2l?comment_id=1149114290223522,https://www.facebook.com/nacionalecom/posts/pfbid02TDd3hdh1Dwpvi9nQntctnuPetkiiWegmxrZRPwvDUUttrEuX7PfaYcRuD4vBwGJMl,,,,,NACIONALE,,
01JNTZYPM0A6P9EDP7WV8CZQXP,Bravoooo,1,2025-03-08 13:43:44+00:00,Visar Azemi nga LDK-ja ka qëndrim të prerë se ky subjekt politik nuk qeverisë bashkë me LVV-në.,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02KzuoTqgBhKA73dzAxEuDbbiWFKv3Z8vhfNThARzTCfN9GFt3djYzB9LW4MxRidXLl?comment_id=592649800423824,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02Kh7HCLNih8N5yw2GEPPFohJYgQXBQ6rQ2REZwCiKab6UVuPZuTf959X8ib3cBYSul,,,,,INDEKS_ONLINE,,
01JNV0E7P8RY2TGC3BQ6PWQY49,"kur dashti VV me shpal organizat teroriste serbo qetnike u qun pesh shipfolsat opozita analistat pzapi nderkombtaret edhe nuk e lan mu shpal terorista i vetmi kurti qi u kan pi pakos atisarit e deri te gjykata speciale tjert e kan perkrahen
sod po shifen damet",0,2025-03-08 13:52:13+00:00,"""E kam votuar Zajednicën"", zv/kryeministrja Rexhepi: Nëse bëhet Asociacioni, bëhet Republika Serbe në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1842774443219011/?comment_id=3988945497996936,https://www.facebook.com/dukagjinidebatplus/videos/1842774443219011/,,,,,DEBAT_PLUS,,
01JNV0FMKRT1SYXYHJ74VC883Z,"Pse nuk po i qoni ne Gjykat qato 2 mijë vota , a nashta po doni mu ba si keto zallogat e vetëvendosjes veq me than diqka e nashta prej diqkafit del nejqka .",0,2025-03-08 13:52:59+00:00,Nisin reagimet ndaj LDK-ja,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl?comment_id=1165003488491152,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl,,,,,NACIONALE,,
01JNV20H28NH90EW1698S1XFKG,"Le t'i financojnë këta nga xhepat e vet dhe pse jo - edhe 10 herë i bëjmë!
Por shpenzimet le t'i mbulojnë këta e jo me buxhet të shtetit!",47,2025-03-08 14:19:41+00:00,"DOKUMENT: Vetëvendosja s’përformoi siç deshi në diasporë, kërkon anulim të plotë dhe përsëritje të votimit

Lajmi në koment",https://www.facebook.com/nacionalecom/posts/pfbid02P1yW6iWusZi93Bjzjndh2a1YoUjBKJwkj3RT1GkghzF53y6XfwVJV2Ny8HS38g5jl?comment_id=630148239878240,https://www.facebook.com/nacionalecom/posts/pfbid0KAXnv3b621fBZuVBXfuKhi8ApoRmSvG5jKXULks4Vnz4wqEYwgyjgeXgHvhF1JFgl,,,,,NACIONALE,,
01JNV2DYR8HBWXHFRSHBKKXTZ0,Dot kerkon leshin e maris,12,2025-03-08 14:27:01+00:00,"DOKUMENT: Vetëvendosja s’përformoi siç deshi në diasporë, kërkon anulim të plotë dhe përsëritje të votimit

Lajmi në koment",https://www.facebook.com/nacionalecom/posts/pfbid02P1yW6iWusZi93Bjzjndh2a1YoUjBKJwkj3RT1GkghzF53y6XfwVJV2Ny8HS38g5jl?comment_id=1148407626762562,https://www.facebook.com/nacionalecom/posts/pfbid0KAXnv3b621fBZuVBXfuKhi8ApoRmSvG5jKXULks4Vnz4wqEYwgyjgeXgHvhF1JFgl,,,,,NACIONALE,,
01JNV2GFT0PPB3JA76KE4A1E44,O prej inatit qe jeni partija e tret kini humb me temel,0,2025-03-08 14:28:24+00:00,Visar Azemi nga LDK-ja ka qëndrim të prerë se ky subjekt politik nuk qeverisë bashkë me LVV-në.,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02KzuoTqgBhKA73dzAxEuDbbiWFKv3Z8vhfNThARzTCfN9GFt3djYzB9LW4MxRidXLl?comment_id=622945610647546,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02Kh7HCLNih8N5yw2GEPPFohJYgQXBQ6rQ2REZwCiKab6UVuPZuTf959X8ib3cBYSul,,,,,INDEKS_ONLINE,,
01JNV2HB503SZT76S6PZCYAP22,A lule apo selfi per llajka,0,2025-03-08 14:28:52+00:00,"Në kuadër të fushatës “Ju jeni zëri i frymëzimit, shpresës dhe ndryshimit në botë”, u theksua rëndësia e raportimit të dhunës në organet gjegjëse",https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid02iSFxxq6e9XtbyjZLXztZJJDYXqvEerMz6B6PVyr2LbQhe38gi2NZ4SJtkCKMUJ4Pl?comment_id=1703080247275055,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid0ekyG5JSZ7e1HGsq1rX6n3CLX5aiviUPucJEhJiU4dk94kmxcBVHk6SLKx77F7zBAl,,,,,KLAN_KOSOVA,,
01JNV2PZT8X67AKBHASNS45G14,Po krejt normal se ky ska ven as ne parlamet,0,2025-03-08 14:31:57+00:00,"Haradinaj ka përjashtuar çdo bashkëpunim të mundshëm me Lëvizjen Vetëvendosje, e cila doli e para në zgjedhje.

Si e komentoni?",https://www.facebook.com/Kanal10.live/posts/pfbid0m2RZDxQ1vdSuQj9k81s4xkev23sMoy7a67vR5YsRqQTnVXYGyK3Nnfv8DE8aqhpxl?comment_id=1687850345230744,https://www.facebook.com/Kanal10.live/posts/pfbid02pa4k982Nmz68CeXMzkQnvJfX8YJQZqaCKRxR2VqMR6NZGGJ4Ua1k6XVBnfTctw5Ql,,,,,KANAL_10,,
01JNV32D1R084HC7W367Y1REW8,Po u përsërit votimi kta nën 40 deputeta- gjymsa analfabeta.,0,2025-03-08 14:38:11+00:00,Nisin reagimet ndaj LDK-ja,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl?comment_id=1372910007479904,https://www.facebook.com/nacionalecom/posts/pfbid0YSgVtVcripkU3iciGSuvNGvsizxRr2BGkJ5YUskvGwuNMM9bkWUKEhNeSr48oLAAl,,,,,NACIONALE,,
01JNV36QQ8CPFSCJAN2EZ2PN19,o pasha Zotin ska met ba lazum kurr ti me bashkpunue me Kurtin kurr ne jeten tane kurr hiq,0,2025-03-08 14:40:33+00:00,Haradinaj përjashton mundësinë e bashkëpunimit me Kurtin - Klan Kosova,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid0MaKaLhHiB3itgTKJ13WNnPvYkerAcvbXGEJTfVDFGDzdrnYvxC6sgRESpDTf5M2Cl?comment_id=642148442088653,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid02RJ7mZ1BoqjKyDtECcTnnLBUhBK7PqSXN2beu4NPZP1ZPC1D7F8vSrE1FxVhymVRyl,,,,,KLAN_KOSOVA,,
01JNV3QMQRFRW0SVRGAA5GDAQ8,Ti je krytari hajvan po hec baju legen mashkull.,0,2025-03-08 14:49:47+00:00,"Nait Hasani i kundërpërgjigjet Kurtit pasi e quajti opozitën hajvana: T'i gjen ai kafshët, ta bëjë qeverinë me kafshë!",https://www.facebook.com/Kanal10.live/videos/609302341991843/?comment_id=1192598552213008,https://www.facebook.com/Kanal10.live/videos/609302341991843/,,,,,KANAL_10,,
01JNV4GEP0TQF5ZZAWQJZABKBD,Tv ika fajet i taliron me fol  se ata se jan muta dka fjal amo ma fajtor ela tv se aj duhet me than letoma studjon sfolet kjo gju tek ne ne tv,0,2025-03-08 15:03:20+00:00,"Kryeziu e quajti VV-në “lëvizje kriminale”, Drenori dhe Halilaj largohen nga studio në shenjë proteste",https://www.facebook.com/Kanal10.live/posts/pfbid02i7UV7yHQU4QLEThp2HSM7JkG9iFY1cUfKxEaWY8z4hH4pugrR2dMHpYdYdEjAyWWl?comment_id=1676652036618902,https://www.facebook.com/Kanal10.live/posts/pfbid0eG2mwJMace7zrcYj62Cpe9supVXy6brZBFNdMfkpANN7z6Q1J25WdW7bLMhTXawrl,,,,,KANAL_10,,
01JNV576780ZANEYX4WJM4CZ4W,Llumi i kosoves,3,2025-03-08 15:15:45+00:00,Kurti nuk e ka kometuar një gjë të tillë.,https://www.facebook.com/nacionalecom/posts/pfbid02VnhG6kBa8NcUwuEpJ8CF7ZMUmh8XQ2ZJVLn6FkhGVCo2jwd2Wdw1tpHzsD4G2VnMl?comment_id=505814545908900,https://www.facebook.com/nacionalecom/posts/pfbid0SRD5Uipx6oVDmubtqiqhA785J3DoTYnSzP7WwPnmb7exwmokLGMvArL7pEye9rvMl,,,,,NACIONALE,,
01JNV5ZQC8C8HA4Y08EMQVX2WB,Ec more se deri von ja ke majt zhagin tash kishe po foli diqka rat ju shumica e flliqet partin e Rugoves LDK-n,5,2025-03-08 15:29:09+00:00,"Ajo ka shtuar se nëse VV do betejë, atë do ta ketë.",https://www.facebook.com/nacionalecom/posts/pfbid08qBpxGt8omWVdbXey2pkCYcvRkzrS4wu1fu94Yj6GgHB4pouTtresBgpuaujis1Ml?comment_id=1233092371639208,https://www.facebook.com/nacionalecom/posts/pfbid02CrnYS65hUaYzFZ8hXqTuvGapgnhurgu9L6aSAacPxfCx1bxf85GtakWw4XBXEwTnl,,,,,NACIONALE,,
01JNV67EEGS7KF2H3ZT6RCKW3S,VV sekt i komunistav stalinist,0,2025-03-08 15:33:22+00:00,"Ajo ka shtuar se nëse VV do betejë, atë do ta ketë.",https://www.facebook.com/nacionalecom/posts/pfbid08qBpxGt8omWVdbXey2pkCYcvRkzrS4wu1fu94Yj6GgHB4pouTtresBgpuaujis1Ml?comment_id=989255176054777,https://www.facebook.com/nacionalecom/posts/pfbid02CrnYS65hUaYzFZ8hXqTuvGapgnhurgu9L6aSAacPxfCx1bxf85GtakWw4XBXEwTnl,,,,,NACIONALE,,
01JNV69ZG89MHE0H02W8Q6WKX7,Ti pordh a,5,2025-03-08 15:34:45+00:00,"Ajo ka shtuar se nëse VV do betejë, atë do ta ketë.",https://www.facebook.com/nacionalecom/posts/pfbid08qBpxGt8omWVdbXey2pkCYcvRkzrS4wu1fu94Yj6GgHB4pouTtresBgpuaujis1Ml?comment_id=1397092991426022,https://www.facebook.com/nacionalecom/posts/pfbid02CrnYS65hUaYzFZ8hXqTuvGapgnhurgu9L6aSAacPxfCx1bxf85GtakWw4XBXEwTnl,,,,,NACIONALE,,
01JNV6DBX0GPEJDPFS2B0A6YJ8,Hoti kryeminister,0,2025-03-08 15:36:36+00:00,Partitë politike po tregohen të ngurta në arritjen e ndonjë kompromisi,https://www.facebook.com/nacionalecom/posts/pfbid02a3jAZwkgG2tBRPPPHMzm6JpuytuDJfJkpPeHJ44UevYx3zywP38uyMUt7vs55ae2l?comment_id=557385246653504,https://www.facebook.com/nacionalecom/posts/pfbid0WCHTPGprQbx8QQ1Gi5NcbasagsWpEeTKSxkvrMqXjDbZv64eJHUTDKABu8ep9aFwl,,,,,NACIONALE,,
01JNV6KVX8FV1B4YNC3JA11FFM,kjo qeveri ash veq kunder hajnave,0,2025-03-08 15:40:09+00:00,Jashari: Brenda kësaj qeverie ka njerëz anti-UÇK të cilët e kanë fyer luftën - Klan Kosova,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid02KSFuSUefx9yEfu5tbXVfupE3ybYAEq95Py5vLEuC8W7Yxy6BpemF5Dyr9942Z3zNl?comment_id=671877138712125,https://www.facebook.com/KlanKosovaOfficial1/posts/pfbid02KJcPU7cwmW6F8vgC4o2iBfKboVkXoDwVAzgq7aCUbu1K1Ma5qmJrRMEswQHSPECcl,,,,,KLAN_KOSOVA,,
